Number of Iterations: 226
X Poses,Y Poses
Iteration 201,"[[0.9196195134298162, 0.219930131195329, 0.8232018405710108, -0.7520172733298941, -0.5390535979090559], [0.2904305208195625, 0.40635259289267733, -0.4131241268230065, -0.4416245868173476, 0.5073090847283674]]"
Iteration 202,"[[0.9178093629256798, 0.21805167082860594, 0.8221405117994527, -0.7537487954824957, -0.5416073715894407], [0.2906417054139458, 0.405705468156685, -0.41291197849395495, -0.4428560006661521, 0.5071576379147963]]"
Iteration 203,"[[0.9160717341260083, 0.21625240274572993, 0.8211083991479268, -0.7554340979730209, -0.5440874358297367], [0.2908399582971139, 0.4050872520210158, -0.412708326527876, -0.4441124575393266, 0.506958076759056]]"
Iteration 204,"[[0.9143091477862021, 0.21441684179425466, 0.8201070818370305, -0.7570361819942482, -0.5465720615330045], [0.2910601440687103, 0.40445206857700944, -0.4124964790529643, -0.4453718255441952, 0.5067494226159952]]"
Iteration 205,"[[0.9125483652623175, 0.2125891330598163, 0.8191320053061085, -0.7586148882972562, -0.5490506134363561], [0.2912621277359637, 0.4037889924030189, -0.41229970441838626, -0.44660365366698207, 0.50656625015545]]"
Iteration 206,"[[0.9108301715124216, 0.21081384962064292, 0.8181828133155422, -0.7601478058619003, -0.5514864760318988], [0.2914575852023948, 0.40320689310256, -0.4121124439834505, -0.44782275276415184, 0.5063852457195863]]"
Iteration 207,"[[0.9091156822924087, 0.20903684541416598, 0.8172612921802694, -0.7616163079882028, -0.5538968253152153], [0.29166936169683455, 0.402621843438375, -0.41191528492314466, -0.4490758970594032, 0.506158791348107]]"
Iteration 208,"[[0.9074116422103284, 0.2072741605000913, 0.8163650205118, -0.7630375097641922, -0.556284935222877], [0.2918786692103179, 0.4020272147558044, -0.4117184215461825, -0.4502921903203422, 0.5059632121197533]]"
Iteration 209,"[[0.9057304467991587, 0.20554190213126045, 0.8154909898608387, -0.7643810292226461, -0.5586430613659552], [0.29207285480658113, 0.40146776019120306, -0.41153770044883226, -0.45151166649994784, 0.5057589418687239]]"
Iteration 210,"[[0.9040984405236339, 0.20384815148144578, 0.8146418793257392, -0.7656984282333836, -0.5609466516538532], [0.29227952892026937, 0.40087858948020344, -0.4113461834854437, -0.45275481351904817, 0.5055097985288025]]"
Iteration 211,"[[0.9024889776807071, 0.20219203259732066, 0.8137931623648799, -0.7669752205324015, -0.5632151454694959], [0.2924934602756107, 0.40037651278282843, -0.4111426550817125, -0.4539696351395988, 0.505271037157142]]"
Iteration 212,"[[0.900838892358719, 0.20050989836695876, 0.8129314319217663, -0.7681880087878207, -0.5654906925713293], [0.29270234574048337, 0.3999516090981764, -0.41094641411338906, -0.45518055214653635, 0.5050338945214217]]"
Iteration 213,"[[0.8992214187556394, 0.19885772451617298, 0.8120922243657542, -0.7693598654013017, -0.5677174999262429], [0.29290390384913134, 0.3995027956280524, -0.4107567016983271, -0.4563463035141803, 0.5048355269881897]]"
Iteration 214,"[[0.897603997268546, 0.19720155903419775, 0.811273942052686, -0.7705131671050015, -0.569946886139016], [0.2930970990327598, 0.3990353927701748, -0.4105808151280627, -0.4575491078550515, 0.5045816191678416]]"
Iteration 215,"[[0.8960233515290392, 0.19558356613191472, 0.8104765275478969, -0.771630539803327, -0.57213836314694], [0.293283612192507, 0.3985834216868659, -0.4104119741628228, -0.4587217075883068, 0.5043556854204242]]"
Iteration 216,"[[0.8944513686688541, 0.19396374170004982, 0.8097004741815886, -0.772709746899935, -0.5743088429321015], [0.293476270377905, 0.39808344874633234, -0.4102412242353956, -0.4598756236893982, 0.5041332795551337]]"
Iteration 217,"[[0.892931658218091, 0.19239334771833044, 0.8089440727510715, -0.7737795240201288, -0.5764339851475198], [0.2936580312292902, 0.3975409305375251, -0.4100760087855884, -0.46103173138084663, 0.5038891312353808]]"
Iteration 218,"[[0.8914045527803806, 0.19082254228924023, 0.8082319541160133, -0.7747920588379668, -0.578566199284913], [0.29385770718200305, 0.39708761762309636, -0.40990311315265837, -0.46220015968813344, 0.503628695148406]]"
Iteration 219,"[[0.8898739285507841, 0.18925754002321168, 0.8075370351029083, -0.7757733795829201, -0.5806725996452651], [0.29404739436053534, 0.39665167377292365, -0.40973762638466205, -0.4633402014520639, 0.5033949936470675]]"
Iteration 220,"[[0.8883459822408853, 0.187675692435591, 0.8068599470663117, -0.7767555210328596, -0.5827704348587701], [0.2942456606985998, 0.3961070571704694, -0.409567831593405, -0.4644390260261694, 0.5031860872565576]]"
Iteration 221,"[[0.8868805393898418, 0.18616434058932005, 0.8061988440885228, -0.7777069122934354, -0.5848214666651477], [0.2944306999617569, 0.39558568415425505, -0.40940348948519745, -0.46550926281965693, 0.5029929778258084]]"
Iteration 222,"[[0.885439427556433, 0.18468263575208782, 0.8055532319304425, -0.7786299562801402, -0.5868262226035375], [0.2946112456927447, 0.39512659559110697, -0.4092472108302803, -0.4665590324975051, 0.5027974301519476]]"
Iteration 223,"[[0.8839863496510204, 0.1831896410289813, 0.8049209560883843, -0.7795552591510453, -0.5888192938052097], [0.29477329246038786, 0.3946631099460598, -0.40911381305785666, -0.4675832888270778, 0.502606983761519]]"
Iteration 224,"[[0.8825032426732101, 0.1816525809131665, 0.8043044195260559, -0.7804067742783655, -0.5908535145584763], [0.2949495629929285, 0.3941468316444984, -0.40897591322159316, -0.4686390330325514, 0.5023988444843628]]"
Iteration 225,"[[0.8810802190808884, 0.1801851384925891, 0.8037018733453888, -0.7812311542323485, -0.5928420882639669], [0.2951128017023564, 0.39365218323226076, -0.4088413978982464, -0.4697052014940032, 0.5021838235568866]]"
Iteration 226,"[[0.8797124145385746, 0.17877296673333862, 0.8031127506994319, -0.7820399454618917, -0.5947569829653773], [0.295268275932294, 0.39317959060342056, -0.40871428666239623, -0.4707668755994569, 0.5019449202758212]]"

Centroids
Iteration 1,"[[1.3358333333333354, 0.9593750000000009, 1.0516181229773471, -0.5577497665732964, -0.21307803468208095], [0.3545833333333345, 0.5163461538461551, -0.5676375404530744, -0.3838468720821659, 0.5441473988439307]]"
Iteration 2,"[[1.3358333333333354, 0.958695652173914, 1.050482315112541, -0.5588785046728976, -0.21307803468208095], [0.3545833333333345, 0.5190821256038661, -0.5652733118971061, -0.38387850467289686, 0.5441473988439307]]"
Iteration 3,"[[1.3358333333333354, 0.9550000000000012, 1.050482315112541, -0.5601212686567166, -0.21411935953420663], [0.3545833333333345, 0.5188095238095253, -0.5652733118971061, -0.38222947761194, 0.5444687045123726]]"
Iteration 4,"[[1.3358333333333354, 0.9550000000000012, 1.0477635782747614, -0.5633769878391022, -0.2130087209302325], [0.3545833333333345, 0.5188095238095253, -0.5658146964856229, -0.38194574368568723, 0.5434593023255815]]"
Iteration 5,"[[1.3323770491803297, 0.9504716981132088, 1.0449044585987273, -0.5663389513108615, -0.21535087719298243], [0.3500000000000012, 0.5193396226415108, -0.5676751592356687, -0.3806647940074903, 0.5438596491228072]]"
Iteration 6,"[[1.3313008130081319, 0.9492890995260677, 1.0434920634920648, -0.5672752808988766, -0.21508052708638356], [0.3508130081300825, 0.519668246445499, -0.5687301587301585, -0.3796348314606739, 0.544363103953148]]"
Iteration 7,"[[1.3313008130081319, 0.948349056603775, 1.0408517350157742, -0.5703183520599251, -0.2141911764705882], [0.3508130081300825, 0.5176886792452846, -0.5684542586750787, -0.37785580524344536, 0.5453676470588237]]"
Iteration 8,"[[1.3288000000000015, 0.9436320754716997, 1.0394654088050328, -0.5714151827553889, -0.21681415929203535], [0.3508000000000013, 0.5195754716981148, -0.5691823899371068, -0.3774601686972818, 0.5453539823008852]]"
Iteration 9,"[[1.3273809523809537, 0.9426540284360204, 1.0380877742946721, -0.5725140712945591, -0.21681415929203535], [0.3500000000000012, 0.520853080568722, -0.5697492163009402, -0.3771106941838646, 0.5453539823008852]]"
Iteration 10,"[[1.3273809523809537, 0.937674418604653, 1.0380877742946721, -0.574249530956848, -0.21936201780415426], [0.3500000000000012, 0.5204651162790713, -0.5697492163009402, -0.37645403377110664, 0.5445845697329378]]"
Iteration 11,"[[1.325590551181104, 0.9363849765258234, 1.0367601246105933, -0.5757973733583489, -0.21812778603268948], [0.34763779527559174, 0.525352112676058, -0.5685358255451712, -0.3753752345215757, 0.5447251114413076]]"
Iteration 12,"[[1.3246093750000014, 0.9303240740740761, 1.035403726708076, -0.5769014084507043, -0.2234678624813154], [0.3488281250000012, 0.5240740740740756, -0.5687888198757763, -0.3751173708920185, 0.5452914798206279]]"
Iteration 13,"[[1.3246093750000014, 0.9303240740740761, 1.035403726708076, -0.5769014084507043, -0.2234678624813154], [0.3488281250000012, 0.5240740740740756, -0.5687888198757763, -0.3751173708920185, 0.5452914798206279]]"
Iteration 14,"[[1.3232558139534896, 0.9246575342465777, 1.034055727554181, -0.5785512699905927, -0.2285285285285285], [0.348449612403102, 0.5228310502283119, -0.5688854489164086, -0.375305738476011, 0.5454204204204205]]"
Iteration 15,"[[1.3215384615384629, 0.9238532110091767, 1.0327160493827177, -0.5792177191328935, -0.2297601199400299], [0.3465384615384628, 0.5247706422018363, -0.568827160493827, -0.3759189443920826, 0.5452773613193403]]"
Iteration 16,"[[1.3215384615384629, 0.9201357466063372, 1.0327160493827177, -0.5783962264150945, -0.23556390977443598], [0.3465384615384628, 0.5244343891402731, -0.568827160493827, -0.3768396226415091, 0.5455639097744361]]"
Iteration 17,"[[1.3208333333333344, 0.9168949771689522, 1.031384615384617, -0.579678638941399, -0.2358108108108107], [0.3541666666666679, 0.5214611872146134, -0.5686153846153844, -0.37726843100189, 0.5450450450450451]]"
Iteration 18,"[[1.3186567164179117, 0.9109090909090936, 1.0299079754601244, -0.5805397727272729, -0.24066265060240952], [0.3555970149253743, 0.5211363636363651, -0.5699386503067483, -0.3773674242424239, 0.5451807228915664]]"
Iteration 19,"[[1.317037037037038, 0.9090909090909117, 1.0271341463414652, -0.5821462488129157, -0.243524096385542], [0.3540740740740753, 0.5209090909090923, -0.570731707317073, -0.37758784425451064, 0.5457831325301206]]"
Iteration 20,"[[1.317037037037038, 0.9065315315315342, 1.0271341463414652, -0.5821462488129157, -0.2461480362537763], [0.3540740740740753, 0.5211711711711727, -0.570731707317073, -0.37758784425451064, 0.5457703927492448]]"
Iteration 21,"[[1.3172794117647069, 0.905605381165922, 1.0234042553191505, -0.5843482397716463, -0.24757942511346429], [0.3503676470588248, 0.519058295964127, -0.5724924012158052, -0.3770694576593718, 0.5465204236006053]]"
Iteration 22,"[[1.3153284671532854, 0.9004464285714313, 1.0233333333333348, -0.5851428571428573, -0.25068285280728364], [0.34781021897810344, 0.5256696428571445, -0.5709090909090907, -0.3773809523809521, 0.5451441578148711]]"
Iteration 23,"[[1.311785714285715, 0.8975336322869983, 1.0200906344410892, -0.5877745940783192, -0.2519726858877085], [0.34392857142857264, 0.5253363228699568, -0.5725075528700905, -0.3774116523400188, 0.5452959028831563]]"
Iteration 24,"[[1.3091549295774654, 0.8922222222222251, 1.0185800604229625, -0.5888995215311007, -0.2563165905631658], [0.34295774647887445, 0.5260000000000016, -0.5747734138972808, -0.37760765550239206, 0.5445966514459666]]"
Iteration 25,"[[1.3087412587412595, 0.8897777777777808, 1.016516516516518, -0.5888995215311007, -0.26062691131498456], [0.34615384615384737, 0.5222222222222237, -0.5720720720720719, -0.37760765550239206, 0.5475535168195719]]"
Iteration 26,"[[1.3069444444444451, 0.886725663716817, 1.013880597014927, -0.5911313518696071, -0.26334355828220846], [0.3440972222222234, 0.5232300884955767, -0.5717910447761193, -0.37732502396931894, 0.5480061349693252]]"
Iteration 27,"[[1.3055172413793112, 0.8842920353982331, 1.013880597014927, -0.5911313518696071, -0.2645929339477725], [0.34344827586207016, 0.5258849557522138, -0.5717910447761193, -0.37732502396931894, 0.547542242703533]]"
Iteration 28,"[[1.3055172413793112, 0.8820175438596521, 1.0112759643916929, -0.5933717579250722, -0.2673343605546994], [0.34344827586207016, 0.5243421052631594, -0.5712166172106823, -0.3771373679154656, 0.5481510015408321]]"
Iteration 29,"[[1.3044520547945213, 0.8793859649122836, 1.0112759643916929, -0.5933717579250722, -0.26859567901234555], [0.34417808219178203, 0.5258771929824578, -0.5712166172106823, -0.3771373679154656, 0.5477623456790123]]"
Iteration 30,"[[1.3044520547945213, 0.8771739130434811, 1.0087020648967566, -0.5956207892204044, -0.27136222910216706], [0.34417808219178203, 0.5239130434782625, -0.5703539823008849, -0.37704523580365706, 0.5485294117647059]]"
Iteration 31,"[[1.3020270270270278, 0.8735807860262037, 1.0087020648967566, -0.5956207892204044, -0.2726356589147286], [0.3445945945945958, 0.5262008733624469, -0.5703539823008849, -0.37704523580365706, 0.5482170542635659]]"
Iteration 32,"[[1.3006711409395981, 0.8704347826086984, 1.0073529411764721, -0.5967244701348748, -0.27542768273716944], [0.34429530201342406, 0.5247826086956537, -0.5704411764705881, -0.37683044315992265, 0.549144634525661]]"
Iteration 33,"[[1.3006711409395981, 0.8690476190476218, 1.0058651026392977, -0.5977820636451303, -0.2767133956386292], [0.34429530201342406, 0.5255411255411272, -0.5717008797653957, -0.376229508196721, 0.5489096573208724]]"
Iteration 34,"[[1.3006711409395981, 0.8665948275862096, 1.0029069767441876, -0.5999516908212561, -0.2795312499999999], [0.34429530201342406, 0.5252155172413808, -0.571220930232558, -0.3755072463768113, 0.55]]"
Iteration 35,"[[1.2980132450331134, 0.8632034632034659, 1.0029069767441876, -0.5999516908212561, -0.280829420970266], [0.34403973509933894, 0.5274891774891791, -0.571220930232558, -0.3755072463768113, 0.5498435054773083]]"
Iteration 36,"[[1.2960526315789478, 0.8590128755364832, 1.0001445086705216, -0.6021297192642788, -0.2849056603773584], [0.34177631578947487, 0.5283261802575123, -0.571965317919075, -0.3748789932236202, 0.5504716981132076]]"
Iteration 37,"[[1.29448051948052, 0.8540772532188866, 1.0001445086705216, -0.6010669253152281, -0.29040880503144645], [0.34512987012987134, 0.5255364806866969, -0.571965317919075, -0.37652764306498515, 0.5511006289308177]]"
Iteration 38,"[[1.29448051948052, 0.85148936170213, 0.9974137931034497, -0.6032555879494657, -0.2930599369085172], [0.34512987012987134, 0.5259574468085121, -0.5724137931034481, -0.3759961127308063, 0.55102523659306]]"
Iteration 39,"[[1.292903225806452, 0.8485169491525445, 0.9974137931034497, -0.6032555879494657, -0.295886075949367], [0.344193548387098, 0.5247881355932219, -0.5724137931034481, -0.3759961127308063, 0.5520569620253166]]"
Iteration 40,"[[1.2904458598726116, 0.843855932203392, 0.9947142857142871, -0.6040039062500002, -0.30236966824644523], [0.34458598726114775, 0.5260593220338999, -0.5725714285714284, -0.37797851562499973, 0.5516587677725119]]"
Iteration 41,"[[1.2904458598726116, 0.8426160337552763, 0.9935897435897448, -0.6043010752688175, -0.3051424050632909], [0.34458598726114775, 0.5259493670886092, -0.5713675213675211, -0.3784946236559137, 0.5522151898734178]]"
Iteration 42,"[[1.2895569620253164, 0.8373949579831951, 0.9920679886685565, -0.6047992164544568, -0.31071428571428555], [0.3458860759493683, 0.5275210084033628, -0.5692634560906513, -0.3793829578844267, 0.5525396825396827]]"
Iteration 43,"[[1.2868749999999998, 0.8343881856540102, 0.9906779661016961, -0.6048624754420436, -0.3147385103011093], [0.34562500000000124, 0.5274261603375543, -0.5697740112994348, -0.38064833005893883, 0.5529318541996832]]"
Iteration 44,"[[1.2850931677018635, 0.8310924369747916, 0.9906779661016961, -0.6048624754420436, -0.3174085850556438], [0.3440993788819888, 0.5296218487394972, -0.5697740112994348, -0.38064833005893883, 0.5528616852146265]]"
Iteration 45,"[[1.2850931677018635, 0.8287500000000018, 0.9880617977528102, -0.6068540433925054, -0.3214626391096978], [0.3440993788819888, 0.5283333333333349, -0.5693820224719098, -0.3817554240631161, 0.552623211446741]]"
Iteration 46,"[[1.2833333333333332, 0.8266528925619852, 0.9880281690140856, -0.6068540433925054, -0.32432216905901107], [0.3416666666666679, 0.5254132231404974, -0.570845070422535, -0.3817554240631161, 0.5538277511961723]]"
Iteration 47,"[[1.281024096385542, 0.8195020746887983, 0.9849719101123607, -0.6085558852621172, -0.3283546325878593], [0.34638554216867595, 0.5221991701244829, -0.5714887640449436, -0.3824431256181995, 0.5539137380191694]]"
Iteration 48,"[[1.2751461988304087, 0.8122916666666683, 0.9825842696629224, -0.6089197224975229, -0.33397435897435884], [0.34064327485380236, 0.5268750000000016, -0.5738764044943818, -0.38270564915758154, 0.5540865384615385]]"
Iteration 49,"[[1.2751461988304087, 0.8103305785123983, 0.9812324929972001, -0.6100297914597822, -0.3373194221508827], [0.34064327485380236, 0.5231404958677702, -0.5739495798319325, -0.38311817279046645, 0.5551364365971109]]"
Iteration 50,"[[1.2761627906976738, 0.8065306122448994, 0.9772346368715096, -0.6114043824701201, -0.3431561996779387], [0.33750000000000124, 0.5234693877551035, -0.5749999999999998, -0.38366533864541796, 0.5551529790660227]]"
Iteration 51,"[[1.2761627906976738, 0.8026315789473699, 0.9755555555555566, -0.6123752495009986, -0.3478998384491114], [0.33750000000000124, 0.5255060728744954, -0.5734722222222222, -0.38418163672654654, 0.5550080775444266]]"
Iteration 52,"[[1.2704545454545446, 0.7989711934156394, 0.9740997229916908, -0.613436563436564, -0.3478998384491114], [0.3360795454545466, 0.5296296296296312, -0.5743767313019389, -0.38366633366633335, 0.5550080775444266]]"
Iteration 53,"[[1.269273743016759, 0.7903292181069974, 0.9716253443526182, -0.6145500000000006, -0.3534959349593495], [0.34385474860335313, 0.5253086419753104, -0.5730027548209364, -0.38354999999999967, 0.5566666666666668]]"
Iteration 54,"[[1.269273743016759, 0.7873469387755118, 0.9693150684931519, -0.615330661322646, -0.3585644371941271], [0.34385474860335313, 0.5263265306122463, -0.5724657534246573, -0.38381763527054075, 0.5570962479608483]]"
Iteration 55,"[[1.269273743016759, 0.7852226720647788, 0.9666212534059956, -0.6170854271356792, -0.36258169934640516], [0.34385474860335313, 0.5234817813765197, -0.57275204359673, -0.38412060301507506, 0.5580882352941178]]"
Iteration 56,"[[1.2660220994475133, 0.781376518218625, 0.9666212534059956, -0.6170854271356792, -0.3654098360655737], [0.3419889502762443, 0.5246963562753052, -0.57275204359673, -0.38412060301507506, 0.5588524590163936]]"
Iteration 57,"[[1.263315217391304, 0.7750000000000014, 0.9639566395663968, -0.6186995967741944, -0.36954022988505736], [0.34538043478260994, 0.5239837398373999, -0.5727642276422763, -0.38457661290322553, 0.5589490968801315]]"
Iteration 58,"[[1.2629729729729728, 0.7699596774193564, 0.9639566395663968, -0.6179616548940472, -0.3754530477759474], [0.3481081081081094, 0.5193548387096789, -0.5727642276422763, -0.38546922300706327, 0.5603789126853379]]"
Iteration 59,"[[1.261021505376344, 0.7668674698795196, 0.9613207547169822, -0.6192813765182195, -0.38003300330033035], [0.3462365591397862, 0.5218875502008047, -0.5725067385444742, -0.3861336032388661, 0.5603135313531354]]"
Iteration 60,"[[1.2579787234042554, 0.7614000000000015, 0.9613207547169822, -0.6192813765182195, -0.3841625207296852], [0.3449468085106396, 0.5244000000000013, -0.5725067385444742, -0.3861336032388661, 0.5604477611940301]]"
Iteration 61,"[[1.2560526315789475, 0.7564257028112465, 0.956800000000001, -0.6225380710659907, -0.3870216306156409], [0.3468421052631592, 0.5248995983935757, -0.5717333333333331, -0.3853299492385784, 0.5613144758735442]]"
Iteration 62,"[[1.2554973821989532, 0.7522000000000015, 0.956800000000001, -0.6225380710659907, -0.38973288814691176], [0.3489528795811531, 0.5250000000000015, -0.5717333333333331, -0.3853299492385784, 0.5610183639398999]]"
Iteration 63,"[[1.253367875647669, 0.7462151394422327, 0.9527777777777786, -0.6258146639511211, -0.3939597315436244], [0.3502590673575143, 0.5241035856573719, -0.5719576719576718, -0.38467413441955167, 0.5617449664429531]]"
Iteration 64,"[[1.2505128205128213, 0.7408730158730176, 0.9527777777777786, -0.6258146639511211, -0.39822934232715035], [0.34948717948718083, 0.5242063492063507, -0.5719576719576718, -0.38467413441955167, 0.5627318718381114]]"
Iteration 65,"[[1.248730964467006, 0.7372509960159379, 0.9488188976377961, -0.6298568507157474, -0.3989038785834741], [0.35177664974619416, 0.521513944223109, -0.5717847769028869, -0.38456032719836375, 0.5628161888701518]]"
Iteration 66,"[[1.2467336683417096, 0.7322134387351794, 0.9488157894736852, -0.6298568507157474, -0.40322033898305104], [0.35201005025125753, 0.5177865612648236, -0.5731578947368419, -0.38456032719836375, 0.5641525423728815]]"
Iteration 67,"[[1.244776119402986, 0.7272727272727288, 0.9449086161879904, -0.6337782340862433, -0.40543293718166407], [0.35373134328358335, 0.5171936758893296, -0.5725848563968666, -0.3846509240246404, 0.5636672325976233]]"
Iteration 68,"[[1.2421182266009865, 0.7229249011857725, 0.9449086161879904, -0.634224049331964, -0.4079081632653063], [0.3534482758620702, 0.5177865612648237, -0.5725848563968666, -0.38514902363823206, 0.56343537414966]]"
Iteration 69,"[[1.2411764705882367, 0.7178431372549036, 0.9422077922077929, -0.636701030927836, -0.4119453924914678], [0.35441176470588365, 0.5180392156862759, -0.5728571428571426, -0.38520618556701003, 0.5627986348122869]]"
Iteration 70,"[[1.2381642512077309, 0.7118110236220488, 0.9422077922077929, -0.636659772492245, -0.41601362862010244], [0.3567632850241558, 0.5163385826771667, -0.5728571428571426, -0.3871768355739398, 0.5620954003407157]]"
Iteration 71,"[[1.2365384615384631, 0.7074218750000016, 0.9395348837209311, -0.6366285119667023, -0.4253401360544211], [0.355769230769232, 0.5171875000000014, -0.5728682170542634, -0.39016649323621205, 0.5616496598639459]]"
Iteration 72,"[[1.2340476190476206, 0.7005836575875504, 0.9377892030848337, -0.6377604166666677, -0.43107876712328697], [0.3559523809523822, 0.5171206225680949, -0.5709511568123391, -0.39020833333333305, 0.5634417808219181]]"
Iteration 73,"[[1.2325471698113224, 0.6941860465116296, 0.9364102564102571, -0.6388425443169979, -0.4353700516351113], [0.35896226415094473, 0.5139534883720944, -0.571282051282051, -0.389885297184567, 0.564543889845095]]"
Iteration 74,"[[1.2303738317757025, 0.6893410852713195, 0.9351662404092079, -0.6399791231732788, -0.43816925734024126], [0.3600467289719639, 0.5143410852713192, -0.5705882352941174, -0.3899791231732774, 0.564680483592401]]"
Iteration 75,"[[1.2269585253456237, 0.6854085603112858, 0.9310432569974563, -0.6421025104602521, -0.44098786828422837], [0.3571428571428583, 0.5182879377431922, -0.5718829516539438, -0.38906903765690354, 0.5649913344887352]]"
Iteration 76,"[[1.2259174311926622, 0.6817829457364359, 0.9284810126582286, -0.6443396226415106, -0.44382608695652137], [0.35779816513761586, 0.5176356589147301, -0.5711392405063289, -0.38899371069182365, 0.5654782608695655]]"
Iteration 77,"[[1.2245454545454562, 0.6763565891472886, 0.9270202020202027, -0.6453830010493191, -0.4466841186736472], [0.36113636363636487, 0.5149224806201563, -0.5720959595959594, -0.38840503672612775, 0.566143106457243]]"
Iteration 78,"[[1.2225225225225242, 0.6704633204633222, 0.9244974874371866, -0.6476340694006321, -0.4510526315789471], [0.3626126126126139, 0.511583011583013, -0.5711055276381908, -0.388433228180862, 0.5678947368421056]]"
Iteration 79,"[[1.2198660714285732, 0.6653846153846171, 0.9230576441102765, -0.649841938883036, -0.45396126760563354], [0.362276785714287, 0.5084615384615399, -0.5719298245614033, -0.3881454162276078, 0.5690140845070425]]"
Iteration 80,"[[1.2181415929203558, 0.6580152671755741, 0.9203241895261852, -0.6520063357972558, -0.4597517730496451], [0.36460176991150556, 0.504580152671757, -0.572443890274314, -0.38753959873284033, 0.5708333333333337]]"
Iteration 81,"[[1.2176211453744512, 0.6526515151515166, 0.9203241895261852, -0.6520063357972558, -0.46399286987522265], [0.3667400881057281, 0.5037878787878802, -0.572443890274314, -0.38753959873284033, 0.5709447415329773]]"
Iteration 82,"[[1.2157894736842125, 0.6496226415094356, 0.9176178660049635, -0.6541798941798954, -0.46681574239713763], [0.3651315789473697, 0.5062264150943411, -0.5727047146401982, -0.3870370370370368, 0.5709302325581399]]"
Iteration 83,"[[1.2107758620689675, 0.6429657794676822, 0.9163366336633672, -0.6537685774946934, -0.4728980322003574], [0.36530172413793227, 0.5083650190114082, -0.572277227722772, -0.3888535031847131, 0.5707513416815746]]"
Iteration 84,"[[1.2096153846153865, 0.6359315589353628, 0.9144088669950747, -0.6539403620873282, -0.479390681003584], [0.3692307692307705, 0.5064638783269977, -0.5714285714285712, -0.3900958466453672, 0.5711469534050183]]"
Iteration 85,"[[1.2096153846153865, 0.633584905660379, 0.913144963144964, -0.6548559231590194, -0.4829443447037701], [0.3692307692307705, 0.5056603773584919, -0.5708845208845207, -0.39087513340448216, 0.5712746858168765]]"
Iteration 86,"[[1.2096153846153865, 0.6289962825278825, 0.9117647058823538, -0.6558823529411777, -0.4891696750902527], [0.3692307692307705, 0.5029739776951686, -0.5712009803921566, -0.39122994652406395, 0.572472924187726]]"
Iteration 87,"[[1.2020746887966824, 0.6181818181818198, 0.9105134474327636, -0.657127545551984, -0.49222423146473787], [0.37302904564315476, 0.5011363636363649, -0.5705378973105132, -0.39196141479099655, 0.572965641952984]]"
Iteration 88,"[[1.2020746887966824, 0.6151685393258443, 0.9091463414634154, -0.6607104413347699, -0.493490054249548], [0.37302904564315476, 0.4964419475655444, -0.5707317073170729, -0.392841765339074, 0.572332730560579]]"
Iteration 89,"[[1.2020746887966824, 0.6128252788104106, 0.9050847457627127, -0.6639848812095045, -0.49637023593466434], [0.37302904564315476, 0.4959107806691463, -0.5710653753026631, -0.39211663066954616, 0.5728675136116156]]"
Iteration 90,"[[1.2020746887966824, 0.6105166051660533, 0.9038647342995177, -0.6655844155844168, -0.49881818181818194], [0.37302904564315476, 0.49464944649446624, -0.5701690821256036, -0.3928571428571426, 0.5729090909090913]]"
Iteration 91,"[[1.195344129554657, 0.60169172932331, 0.9000000000000008, -0.6683496199782857, -0.501001821493625], [0.37550607287449506, 0.4954887218045126, -0.5700239808153474, -0.3925624321389791, 0.5732240437158473]]"
Iteration 92,"[[1.195344129554657, 0.5981412639405221, 0.8985645933014362, -0.6684983677910784, -0.5071297989031082], [0.37550607287449506, 0.4944237918215627, -0.5708133971291863, -0.3929815016322087, 0.5740402193784282]]"
Iteration 93,"[[1.195344129554657, 0.593406593406595, 0.8972553699284018, -0.6696506550218351, -0.5133944954128443], [0.37550607287449506, 0.49377289377289507, -0.5706443914081143, -0.3942139737991264, 0.5736697247706426]]"
Iteration 94,"[[1.192800000000001, 0.5879120879120895, 0.8958233890214806, -0.6701312910284473, -0.5175551470588239], [0.37740000000000123, 0.49047619047619173, -0.5725536992840093, -0.39458424507658624, 0.5740808823529415]]"
Iteration 95,"[[1.1893280632411072, 0.5819852941176487, 0.8945238095238105, -0.6708333333333342, -0.521362799263352], [0.3782608695652186, 0.49264705882353066, -0.5722619047619045, -0.3953399122807016, 0.5731123388581955]]"
Iteration 96,"[[1.1860784313725492, 0.577289377289379, 0.8918246445497638, -0.6751101321585912, -0.5228782287822882], [0.37588235294117767, 0.4943223443223455, -0.5723933649289097, -0.39553964757709237, 0.5717712177121774]]"
Iteration 97,"[[1.1860784313725492, 0.5740000000000017, 0.8910165484633579, -0.6759381898454754, -0.526432532347505], [0.37588235294117767, 0.4945454545454559, -0.5712765957446806, -0.396633554083885, 0.5714417744916824]]"
Iteration 98,"[[1.1837890624999998, 0.567210144927538, 0.8896713615023484, -0.6780730897009972, -0.5311688311688315], [0.38203125000000115, 0.4907608695652186, -0.5703051643192485, -0.3970099667774084, 0.5717996289424865]]"
Iteration 99,"[[1.1817829457364335, 0.560869565217393, 0.8864801864801874, -0.6802996670366265, -0.5355410447761197], [0.3835271317829469, 0.4894927536231897, -0.5687645687645684, -0.39678135405105414, 0.5736007462686571]]"
Iteration 100,"[[1.179038461538461, 0.5555956678700379, 0.8864801864801874, -0.6803888888888894, -0.5400749063670416], [0.3826923076923089, 0.4868231046931422, -0.5687645687645684, -0.39744444444444416, 0.5755617977528094]]"
